GUID,ifc_type,material,quantity,unit,unit_price,line_total,trade_group,note
1giqnsgvr6uA16isIlsm6t,IfcWallStandardCase,Metal - Stud Layer,1.8093,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsm6t,IfcWallStandardCase,Plasterboard,19.6665,m2,9.0,177.0,Finishes,
1Uma8nuu1Frxm4jZQJyUY4,IfcWallStandardCase,Plasterboard,13.0714,m2,9.0,117.64,Finishes,
1Uma8nuu1Frxm4jZQJyUY4,IfcWallStandardCase,Metal - Stud Layer,1.0229,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUY4,IfcWallStandardCase,Plasterboard,13.0714,m2,9.0,117.64,Finishes,
33emTEO_501u9yrN6HtIMc,IfcWallStandardCase,Plasterboard,19.4334,m2,9.0,174.9,Finishes,
33emTEO_501u9yrN6HtIMc,IfcWallStandardCase,Metal - Stud Layer,1.7879,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIMc,IfcWallStandardCase,Plasterboard,19.4334,m2,9.0,174.9,Finishes,
33emTEO_501u9yrN6HtIbV,IfcWallStandardCase,Type-X Plasterboard,7.7164,m2,9.0,69.45,Finishes,
33emTEO_501u9yrN6HtIbV,IfcWallStandardCase,Metal - Stud Layer,0.7099,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIbV,IfcWallStandardCase,Type-X Plasterboard,7.7164,m2,9.0,69.45,Finishes,
31$_5GWU50XveZ1tV80F8Q,IfcWallStandardCase,Plasterboard,15.6567,m2,9.0,140.91,Finishes,
31$_5GWU50XveZ1tV80F8Q,IfcWallStandardCase,Metal - Stud Layer,1.4404,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80F8Q,IfcWallStandardCase,Plasterboard,15.6567,m2,9.0,140.91,Finishes,
0mKoW7DhrAyxttVK7Mp3I5,IfcWallStandardCase,Plasterboard,25.178,m2,9.0,226.6,Finishes,
0mKoW7DhrAyxttVK7Mp3I5,IfcWallStandardCase,Metal - Stud Layer,2.3164,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3I5,IfcWallStandardCase,Plasterboard,25.178,m2,9.0,226.6,Finishes,
0mKoW7DhrAyxttVK7Mp3cs,IfcWallStandardCase,Plasterboard,28.6834,m2,9.0,258.15,Finishes,
0mKoW7DhrAyxttVK7Mp3cs,IfcWallStandardCase,Metal - Stud Layer,2.4592,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3cs,IfcWallStandardCase,Plasterboard,28.6834,m2,9.0,258.15,Finishes,
33emTEO_501u9yrN6HtIHF,IfcWallStandardCase,Plasterboard,24.4063,m2,9.0,219.66,Finishes,
33emTEO_501u9yrN6HtIHF,IfcWallStandardCase,Metal - Stud Layer,2.2454,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIHF,IfcWallStandardCase,Plasterboard,24.4063,m2,9.0,219.66,Finishes,
2Az8t8nqb9NxbeJ36pqgw6,IfcWallStandardCase,Plasterboard,38.6525,m2,9.0,347.87,Finishes,
2Az8t8nqb9NxbeJ36pqgw6,IfcWallStandardCase,Metal - Stud Layer,3.556,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgw6,IfcWallStandardCase,Plasterboard,38.6525,m2,9.0,347.87,Finishes,
2Az8t8nqb9NxbeJ36pqfIn,IfcWallStandardCase,Plasterboard,28.8025,m2,9.0,259.22,Finishes,
2Az8t8nqb9NxbeJ36pqfIn,IfcWallStandardCase,Metal - Stud Layer,2.6498,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfIn,IfcWallStandardCase,Plasterboard,28.8025,m2,9.0,259.22,Finishes,
33emTEO_501u9yrN6HtIuY,IfcWallStandardCase,Plasterboard,24.0904,m2,9.0,216.81,Finishes,
33emTEO_501u9yrN6HtIuY,IfcWallStandardCase,Metal - Stud Layer,2.2163,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIuY,IfcWallStandardCase,Plasterboard,24.0904,m2,9.0,216.81,Finishes,
1Uma8nuu1Frxm4jZQJyUUW,IfcWallStandardCase,Plasterboard,2.3724,m2,9.0,21.35,Finishes,
1Uma8nuu1Frxm4jZQJyUUW,IfcWallStandardCase,Metal - Stud Layer,0.2183,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUUW,IfcWallStandardCase,Plasterboard,2.3724,m2,9.0,21.35,Finishes,
33emTEO_501u9yrN6HtH_Z,IfcWallStandardCase,Type-X Plasterboard,23.029,m2,9.0,207.26,Finishes,
33emTEO_501u9yrN6HtH_Z,IfcWallStandardCase,Metal - Stud Layer,1.939,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtH_Z,IfcWallStandardCase,Type-X Plasterboard,23.029,m2,9.0,207.26,Finishes,
33emTEO_501u9yrN6HtIIc,IfcWallStandardCase,Plasterboard,24.4063,m2,9.0,219.66,Finishes,
33emTEO_501u9yrN6HtIIc,IfcWallStandardCase,Metal - Stud Layer,2.2454,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIIc,IfcWallStandardCase,Plasterboard,24.4063,m2,9.0,219.66,Finishes,
2Az8t8nqb9NxbeJ36pqfQs,IfcWallStandardCase,Plasterboard,16.8671,m2,9.0,151.8,Finishes,
2Az8t8nqb9NxbeJ36pqfQs,IfcWallStandardCase,Metal - Stud Layer,1.5518,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfQs,IfcWallStandardCase,Plasterboard,16.8671,m2,9.0,151.8,Finishes,
2Az8t8nqb9NxbeJ36pqfjA,IfcWallStandardCase,Metal - Stud Layer,0.4051,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfjA,IfcWallStandardCase,Plasterboard,10.6596,m2,9.0,95.94,Finishes,
1Uma8nuu1Frxm4jZQJyUVq,IfcWallStandardCase,Plasterboard,1.7622,m2,9.0,15.86,Finishes,
1Uma8nuu1Frxm4jZQJyUVq,IfcWallStandardCase,Metal - Stud Layer,0.1621,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUVq,IfcWallStandardCase,Plasterboard,1.7622,m2,9.0,15.86,Finishes,
2Az8t8nqb9NxbeJ36pqe1x,IfcWallStandardCase,Metal - Stud Layer,0.048,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqe1x,IfcWallStandardCase,Plasterboard,1.4083,m2,9.0,12.67,Finishes,
2Az8t8nqb9NxbeJ36pqe6e,IfcWallStandardCase,Plasterboard,5.8306,m2,9.0,52.48,Finishes,
2Az8t8nqb9NxbeJ36pqe6e,IfcWallStandardCase,Metal - Stud Layer,0.5364,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqe6e,IfcWallStandardCase,Plasterboard,5.8306,m2,9.0,52.48,Finishes,
1Uma8nuu1Frxm4jZQJyUXk,IfcWallStandardCase,Plasterboard,13.3297,m2,9.0,119.97,Finishes,
1Uma8nuu1Frxm4jZQJyUXk,IfcWallStandardCase,Metal - Stud Layer,1.2263,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUXk,IfcWallStandardCase,Plasterboard,13.3297,m2,9.0,119.97,Finishes,
27dLDsxMX8Sv5rKurGZzw7,IfcWallStandardCase,Metal - Stud Layer,0.0493,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzw7,IfcWallStandardCase,Plasterboard,1.2981,m2,9.0,11.68,Finishes,
33emTEO_501u9yrN6HtHRb,IfcWallStandardCase,Plasterboard,24.0417,m2,9.0,216.37,Finishes,
33emTEO_501u9yrN6HtHRb,IfcWallStandardCase,Metal - Stud Layer,2.0322,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHRb,IfcWallStandardCase,Plasterboard,24.0417,m2,9.0,216.37,Finishes,
1B_elmwz51ieqPd_MO2y56,IfcWallStandardCase,Masonry - Brick,11.4843,m3,280.0,3215.6,Envelope,
1B_elmwz51ieqPd_MO2y56,IfcWallStandardCase,Misc. Air Layers - Air Space,3.1901,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y56,IfcWallStandardCase,Wood - Sheathing - plywood,2.4245,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y56,IfcWallStandardCase,Metal - Stud Layer,19.3957,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y56,IfcWallStandardCase,Plasterboard,222.0492,m2,9.0,1998.44,Finishes,
2Az8t8nqb9NxbeJ36pqe58,IfcWallStandardCase,Metal - Stud Layer,0.0608,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqe58,IfcWallStandardCase,Plasterboard,1.6009,m2,9.0,14.41,Finishes,
1Uma8nuu1Frxm4jZQJyUP6,IfcWallStandardCase,Metal - Stud Layer,0.0436,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUP6,IfcWallStandardCase,Plasterboard,1.2937,m2,9.0,11.64,Finishes,
2Az8t8nqb9NxbeJ36pqfsP,IfcWallStandardCase,Type-X Plasterboard,8.7811,m2,9.0,79.03,Finishes,
2Az8t8nqb9NxbeJ36pqfsP,IfcWallStandardCase,Metal - Stud Layer,0.8079,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfsP,IfcWallStandardCase,Type-X Plasterboard,8.7811,m2,9.0,79.03,Finishes,
2Az8t8nqb9NxbeJ36pqgQa,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
2Az8t8nqb9NxbeJ36pqgQa,IfcWallStandardCase,Metal - Stud Layer,1.5073,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgQa,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
27dLDsxMX8Sv5rKurGZzcn,IfcWallStandardCase,Metal - Stud Layer,0.071,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzcn,IfcWallStandardCase,Plasterboard,1.8683,m2,9.0,16.81,Finishes,
1Uma8nuu1Frxm4jZQJyUlo,IfcWallStandardCase,Plasterboard,6.3478,m2,9.0,57.13,Finishes,
1Uma8nuu1Frxm4jZQJyUlo,IfcWallStandardCase,Metal - Stud Layer,0.4044,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUlo,IfcWallStandardCase,Plasterboard,6.3478,m2,9.0,57.13,Finishes,
1giqnsgvr6uA16isIlsnEg,IfcWallStandardCase,Metal - Stud Layer,0.045,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsnEg,IfcWallStandardCase,Plasterboard,1.1829,m2,9.0,10.65,Finishes,
27dLDsxMX8Sv5rKurGZzhO,IfcWallStandardCase,Metal - Stud Layer,0.2934,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzhO,IfcWallStandardCase,Plasterboard,7.721,m2,9.0,69.49,Finishes,
33emTEO_501u9yrN6HtG6W,IfcWallStandardCase,Type-X Plasterboard,10.5539,m2,9.0,94.99,Finishes,
33emTEO_501u9yrN6HtG6W,IfcWallStandardCase,Metal - Stud Layer,0.971,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG6W,IfcWallStandardCase,Type-X Plasterboard,10.5539,m2,9.0,94.99,Finishes,
1Uma8nuu1Frxm4jZQJyUHe,IfcWallStandardCase,Type-X Plasterboard,12.8799,m2,9.0,115.92,Finishes,
1Uma8nuu1Frxm4jZQJyUHe,IfcWallStandardCase,Metal - Stud Layer,1.185,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUHe,IfcWallStandardCase,Type-X Plasterboard,12.8799,m2,9.0,115.92,Finishes,
2Az8t8nqb9NxbeJ36pqgqr,IfcWallStandardCase,Metal - Stud Layer,0.6879,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgqr,IfcWallStandardCase,Plasterboard,18.1037,m2,9.0,162.93,Finishes,
27dLDsxMX8Sv5rKurGZz$R,IfcWallStandardCase,Metal - Stud Layer,0.0457,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZz$R,IfcWallStandardCase,Plasterboard,1.2021,m2,9.0,10.82,Finishes,
1_kJADXP57cwJc67yqILGv,IfcWallStandardCase,Metal - Stud Layer,0.0738,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILGv,IfcWallStandardCase,Plasterboard,1.941,m2,9.0,17.47,Finishes,
2Az8t8nqb9NxbeJ36pqfSF,IfcWallStandardCase,Plasterboard,1.8382,m2,9.0,16.54,Finishes,
2Az8t8nqb9NxbeJ36pqfSF,IfcWallStandardCase,Metal - Stud Layer,0.1691,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfSF,IfcWallStandardCase,Plasterboard,1.8382,m2,9.0,16.54,Finishes,
1B_elmwz51ieqPd_MO2yKo,IfcWallStandardCase,Insulation - Insulated Panel,2.097,m3,95.0,199.22,Envelope,
1B_elmwz51ieqPd_MO2yKo,IfcWallStandardCase,Metal - Firring,1.8973,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yKo,IfcWallStandardCase,Wood - Sheathing - plywood,0.9487,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yKo,IfcWallStandardCase,Metal - Stud Layer,7.5893,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yKo,IfcWallStandardCase,Plasterboard,49.9293,m2,9.0,449.36,Finishes,
2Az8t8nqb9NxbeJ36pqfVk,IfcWallStandardCase,Metal - Stud Layer,0.0527,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfVk,IfcWallStandardCase,Plasterboard,1.387,m2,9.0,12.48,Finishes,
33emTEO_501u9yrN6HtHvj,IfcWallStandardCase,Type-X Plasterboard,10.5539,m2,9.0,94.99,Finishes,
33emTEO_501u9yrN6HtHvj,IfcWallStandardCase,Metal - Stud Layer,0.971,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHvj,IfcWallStandardCase,Type-X Plasterboard,10.5539,m2,9.0,94.99,Finishes,
33emTEO_501u9yrN6HtIO6,IfcWallStandardCase,Type-X Plasterboard,9.913,m2,9.0,89.22,Finishes,
33emTEO_501u9yrN6HtIO6,IfcWallStandardCase,Metal - Stud Layer,0.6673,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIO6,IfcWallStandardCase,Type-X Plasterboard,9.913,m2,9.0,89.22,Finishes,
2Az8t8nqb9NxbeJ36pqf5B,IfcWallStandardCase,Plasterboard,2.7217,m2,9.0,24.49,Finishes,
2Az8t8nqb9NxbeJ36pqf5B,IfcWallStandardCase,Metal - Stud Layer,0.2504,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf5B,IfcWallStandardCase,Plasterboard,2.7217,m2,9.0,24.49,Finishes,
1_kJADXP57cwJc67yqILIR,IfcWallStandardCase,Metal - Stud Layer,0.0231,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILIR,IfcWallStandardCase,Plasterboard,0.6081,m2,9.0,5.47,Finishes,
33emTEO_501u9yrN6HtIgi,IfcWallStandardCase,Type-X Plasterboard,7.7463,m2,9.0,69.72,Finishes,
33emTEO_501u9yrN6HtIgi,IfcWallStandardCase,Metal - Stud Layer,0.7127,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIgi,IfcWallStandardCase,Type-X Plasterboard,7.7463,m2,9.0,69.72,Finishes,
1B_elmwz51ieqPd_MO2y70,IfcWallStandardCase,Masonry - Brick,11.4843,m3,280.0,3215.6,Envelope,
1B_elmwz51ieqPd_MO2y70,IfcWallStandardCase,Misc. Air Layers - Air Space,3.1901,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y70,IfcWallStandardCase,Wood - Sheathing - plywood,2.4245,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y70,IfcWallStandardCase,Metal - Stud Layer,19.3957,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2y70,IfcWallStandardCase,Plasterboard,222.0492,m2,9.0,1998.44,Finishes,
1B_elmwz51ieqPd_MO2yAH,IfcWallStandardCase,Insulation - Insulated Panel,2.097,m3,95.0,199.22,Envelope,
1B_elmwz51ieqPd_MO2yAH,IfcWallStandardCase,Metal - Firring,1.8973,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yAH,IfcWallStandardCase,Wood - Sheathing - plywood,0.9487,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yAH,IfcWallStandardCase,Metal - Stud Layer,7.5893,m3,0.0,0.0,(unpriced),missing from price list
1B_elmwz51ieqPd_MO2yAH,IfcWallStandardCase,Plasterboard,49.9293,m2,9.0,449.36,Finishes,
33emTEO_501u9yrN6HtI6o,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI6o,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI6o,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI0Z,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI0Z,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI0Z,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtIR$,IfcWallStandardCase,Plasterboard,1.0839,m2,9.0,9.75,Finishes,
33emTEO_501u9yrN6HtIR$,IfcWallStandardCase,Metal - Stud Layer,0.0997,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIR$,IfcWallStandardCase,Plasterboard,1.0839,m2,9.0,9.75,Finishes,
1h7qyFpbf0qggP_pQnt_xs,IfcWallStandardCase,Metal - Stud Layer,0.0688,m3,0.0,0.0,(unpriced),missing from price list
1h7qyFpbf0qggP_pQnt_xs,IfcWallStandardCase,Plasterboard,1.8092,m2,9.0,16.28,Finishes,
1b0OOEH1P4cx$jYCmjqB8X,IfcWallStandardCase,Masonry - Brick,0.0899,m3,280.0,25.17,Envelope,
1b0OOEH1P4cx$jYCmjqB8X,IfcWallStandardCase,Misc. Air Layers - Air Space,0.025,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB8X,IfcWallStandardCase,Wood - Sheathing - plywood,0.019,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB8X,IfcWallStandardCase,Metal - Stud Layer,0.1518,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB8X,IfcWallStandardCase,Plasterboard,0.999,m2,9.0,8.99,Finishes,
2Az8t8nqb9NxbeJ36pqf0a,IfcWallStandardCase,Plasterboard,2.3117,m2,9.0,20.81,Finishes,
2Az8t8nqb9NxbeJ36pqf0a,IfcWallStandardCase,Metal - Stud Layer,0.2127,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf0a,IfcWallStandardCase,Plasterboard,2.3117,m2,9.0,20.81,Finishes,
1_kJADXP57cwJc67yqILNL,IfcWallStandardCase,Metal - Stud Layer,0.6673,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILNL,IfcWallStandardCase,Plasterboard,17.561,m2,9.0,158.05,Finishes,
33emTEO_501u9yrN6HtIk4,IfcWallStandardCase,Metal - Stud Layer,0.1284,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIk4,IfcWallStandardCase,Plasterboard,3.5023,m2,9.0,31.52,Finishes,
1b0OOEH1P4cx$jYCmjqBAO,IfcWallStandardCase,Masonry - Brick,0.0899,m3,280.0,25.17,Envelope,
1b0OOEH1P4cx$jYCmjqBAO,IfcWallStandardCase,Misc. Air Layers - Air Space,0.025,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBAO,IfcWallStandardCase,Wood - Sheathing - plywood,0.019,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBAO,IfcWallStandardCase,Metal - Stud Layer,0.1518,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBAO,IfcWallStandardCase,Plasterboard,0.999,m2,9.0,8.99,Finishes,
31$_5GWU50XveZ1tV80FFI,IfcWallStandardCase,Plasterboard,31.7665,m2,9.0,285.9,Finishes,
31$_5GWU50XveZ1tV80FFI,IfcWallStandardCase,Metal - Stud Layer,2.7429,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80FFI,IfcWallStandardCase,Plasterboard,31.7665,m2,9.0,285.9,Finishes,
31hbX55IP08wnoIvAhVByF,IfcWallStandardCase,Type-X Plasterboard,9.2801,m2,9.0,83.52,Finishes,
31hbX55IP08wnoIvAhVByF,IfcWallStandardCase,Metal - Stud Layer,0.8423,m3,0.0,0.0,(unpriced),missing from price list
31hbX55IP08wnoIvAhVByF,IfcWallStandardCase,Type-X Plasterboard,9.2801,m2,9.0,83.52,Finishes,
1b0OOEH1P4cx$jYCmjqBI_,IfcWallStandardCase,Masonry - Brick,0.0899,m3,280.0,25.17,Envelope,
1b0OOEH1P4cx$jYCmjqBI_,IfcWallStandardCase,Misc. Air Layers - Air Space,0.025,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBI_,IfcWallStandardCase,Wood - Sheathing - plywood,0.019,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBI_,IfcWallStandardCase,Metal - Stud Layer,0.1518,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqBI_,IfcWallStandardCase,Plasterboard,0.999,m2,9.0,8.99,Finishes,
0mKoW7DhrAyxttVK7Mp3XV,IfcWallStandardCase,Plasterboard,17.1111,m2,9.0,154.0,Finishes,
0mKoW7DhrAyxttVK7Mp3XV,IfcWallStandardCase,Metal - Stud Layer,1.3946,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3XV,IfcWallStandardCase,Plasterboard,17.1111,m2,9.0,154.0,Finishes,
1Uma8nuu1Frxm4jZQJyU7i,IfcWallStandardCase,Metal - Stud Layer,0.0315,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyU7i,IfcWallStandardCase,Plasterboard,0.8289,m2,9.0,7.46,Finishes,
1b0OOEH1P4cx$jYCmjqB9N,IfcWallStandardCase,Masonry - Brick,0.0899,m3,280.0,25.17,Envelope,
1b0OOEH1P4cx$jYCmjqB9N,IfcWallStandardCase,Misc. Air Layers - Air Space,0.025,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB9N,IfcWallStandardCase,Wood - Sheathing - plywood,0.019,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB9N,IfcWallStandardCase,Metal - Stud Layer,0.1518,m3,0.0,0.0,(unpriced),missing from price list
1b0OOEH1P4cx$jYCmjqB9N,IfcWallStandardCase,Plasterboard,0.999,m2,9.0,8.99,Finishes,
1giqnsgvr6uA16isIlsn9k,IfcWallStandardCase,Metal - Stud Layer,0.0484,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsn9k,IfcWallStandardCase,Plasterboard,1.2746,m2,9.0,11.47,Finishes,
1giqnsgvr6uA16isIlsn9p,IfcWallStandardCase,Metal - Stud Layer,0.0225,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsn9p,IfcWallStandardCase,Plasterboard,0.5915,m2,9.0,5.32,Finishes,
1h7qyFpbf0qggP_pQnt__K,IfcWallStandardCase,Plasterboard,25.288,m2,9.0,227.59,Finishes,
1h7qyFpbf0qggP_pQnt__K,IfcWallStandardCase,Metal - Stud Layer,2.3265,m3,0.0,0.0,(unpriced),missing from price list
1h7qyFpbf0qggP_pQnt__K,IfcWallStandardCase,Plasterboard,25.288,m2,9.0,227.59,Finishes,
1Uma8nuu1Frxm4jZQJyU6b,IfcWallStandardCase,Metal - Stud Layer,0.0738,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyU6b,IfcWallStandardCase,Plasterboard,2.0871,m2,9.0,18.78,Finishes,
1Uma8nuu1Frxm4jZQJyUi_,IfcWallStandardCase,Plasterboard,6.3478,m2,9.0,57.13,Finishes,
1Uma8nuu1Frxm4jZQJyUi_,IfcWallStandardCase,Metal - Stud Layer,0.4044,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUi_,IfcWallStandardCase,Plasterboard,6.3478,m2,9.0,57.13,Finishes,
2Az8t8nqb9NxbeJ36pqf4E,IfcWallStandardCase,Plasterboard,27.4989,m2,9.0,247.49,Finishes,
2Az8t8nqb9NxbeJ36pqf4E,IfcWallStandardCase,Metal - Stud Layer,2.5299,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf4E,IfcWallStandardCase,Plasterboard,27.4989,m2,9.0,247.49,Finishes,
31$_5GWU50XveZ1tV80Eub,IfcWallStandardCase,Plasterboard,27.9957,m2,9.0,251.96,Finishes,
31$_5GWU50XveZ1tV80Eub,IfcWallStandardCase,Metal - Stud Layer,2.396,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80Eub,IfcWallStandardCase,Plasterboard,27.9957,m2,9.0,251.96,Finishes,
1giqnsgvr6uA16isIlsn_B,IfcWallStandardCase,"Laminate - Ivory, Matte",0.0451,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIlX,IfcWallStandardCase,Metal - Stud Layer,0.0782,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIlX,IfcWallStandardCase,Plasterboard,2.1834,m2,9.0,19.65,Finishes,
1giqnsgvr6uA16isIlsnDu,IfcWallStandardCase,Metal - Stud Layer,0.0338,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsnDu,IfcWallStandardCase,Plasterboard,1.0353,m2,9.0,9.32,Finishes,
2Az8t8nqb9NxbeJ36pqgiT,IfcWallStandardCase,Metal - Stud Layer,0.1558,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgiT,IfcWallStandardCase,Plasterboard,4.0995,m2,9.0,36.9,Finishes,
27dLDsxMX8Sv5rKurGZz_9,IfcWallStandardCase,Plasterboard,14.1847,m2,9.0,127.66,Finishes,
27dLDsxMX8Sv5rKurGZz_9,IfcWallStandardCase,Metal - Stud Layer,1.305,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZz_9,IfcWallStandardCase,Plasterboard,14.1847,m2,9.0,127.66,Finishes,
0F8WP5dU1619FDSMNUFsoe,IfcWallStandardCase,Plasterboard,1.7474,m2,9.0,15.73,Finishes,
0F8WP5dU1619FDSMNUFsoe,IfcWallStandardCase,Metal - Stud Layer,0.1608,m3,0.0,0.0,(unpriced),missing from price list
